"","Y","M","D","Prec"
"31550",2006,5,18,4.90000007301569
"31551",2006,5,19,6.60000009834766
"31552",2006,5,20,5.00000007450581
"31553",2006,5,21,0
"31554",2006,5,22,0
"31555",2006,5,23,0
"31556",2006,5,24,0
"31557",2006,5,25,1.10000001639128
"31558",2006,5,26,4.80000007152557
"31559",2006,5,27,0
"31560",2006,5,28,5.80000008642673
"31561",2006,5,29,0
"31562",2006,5,30,0
"31563",2006,5,31,1.20000001788139
"31564",2006,6,1,0
"31565",2006,6,2,0
"31566",2006,6,3,0
"31567",2006,6,4,0
"31568",2006,6,5,0.800000011920929
"31569",2006,6,6,0
"31570",2006,6,7,0
"31571",2006,6,8,0
"31572",2006,6,9,0
"31573",2006,6,10,0
"31574",2006,6,11,0
"31575",2006,6,12,0
"31576",2006,6,13,0
"31577",2006,6,14,0
"31578",2006,6,15,3.1000000461936
"31579",2006,6,16,0
"31580",2006,6,17,3.40000005066395
"31581",2006,6,18,0
"31582",2006,6,19,0
"31583",2006,6,20,0
"31584",2006,6,21,0
"31585",2006,6,22,3.60000005364418
"31586",2006,6,23,0
"31587",2006,6,24,0
"31588",2006,6,25,0
"31589",2006,6,26,0
"31590",2006,6,27,2.90000004321337
"31591",2006,6,28,1.70000002533197
"31592",2006,6,29,0
"31593",2006,6,30,0
"31594",2006,7,1,0
"31595",2006,7,2,0
"31596",2006,7,3,0
"31597",2006,7,4,0
"31598",2006,7,5,0
"31599",2006,7,6,0
"31600",2006,7,7,0
"31601",2006,7,8,0
"31602",2006,7,9,0
"31603",2006,7,10,0
"31604",2006,7,11,0
"31605",2006,7,12,10.300000153482
"31606",2006,7,13,5.6000000834465
"31607",2006,7,14,0
"31608",2006,7,15,0
"31609",2006,7,16,0
"31610",2006,7,17,0
"31611",2006,7,18,0
"31612",2006,7,19,0
"31613",2006,7,20,0
"31614",2006,7,21,2.10000003129244
"31615",2006,7,22,0
"31616",2006,7,23,0
"31617",2006,7,24,0
"31618",2006,7,25,0
"31619",2006,7,26,0
"31620",2006,7,27,0
"31621",2006,7,28,0
"31622",2006,7,29,0
"31623",2006,7,30,0
"31624",2006,7,31,0
"31625",2006,8,1,4.70000007003546
"31626",2006,8,2,1.00000001490116
"31627",2006,8,3,5.20000007748604
"31628",2006,8,4,3.80000005662441
"31629",2006,8,5,24.9000003710389
"31630",2006,8,6,19.2000002861023
"31631",2006,8,7,0
"31632",2006,8,8,0
"31633",2006,8,9,10.5000001564622
"31634",2006,8,10,0
"31635",2006,8,11,15.500000230968
"31636",2006,8,12,0
"31637",2006,8,13,2.30000003427267
"31638",2006,8,14,1.20000001788139
"31639",2006,8,15,0
"31640",2006,8,16,3.30000004917383
"31641",2006,8,17,0
"31642",2006,8,18,2.20000003278255
"31643",2006,8,19,0
"31644",2006,8,20,5.00000007450581
"31645",2006,8,21,0
"31646",2006,8,22,0
"31647",2006,8,23,0
"31648",2006,8,24,0
"31649",2006,8,25,15.500000230968
"31650",2006,8,26,1.00000001490116
"31651",2006,8,27,0
"31652",2006,8,28,0
"31653",2006,8,29,8.30000012367964
"31654",2006,8,30,25.3000003769994
"31655",2006,8,31,0
"31656",2006,9,1,0
"31657",2006,9,2,0
"31658",2006,9,3,2.90000004321337
"31659",2006,9,4,1.20000001788139
"31660",2006,9,5,0
"31661",2006,9,6,0
"31662",2006,9,7,3.40000005066395
"31663",2006,9,8,5.80000008642673
"31664",2006,9,9,0
"31665",2006,9,10,0
"31666",2006,9,11,0
"31667",2006,9,12,0
"31668",2006,9,13,0
"31669",2006,9,14,0
"31670",2006,9,15,0
"31671",2006,9,16,0
"31672",2006,9,17,0
"31673",2006,9,18,0
"31674",2006,9,19,11.0000001639128
"31675",2006,9,20,0
"31676",2006,9,21,0
"31677",2006,9,22,0
"31678",2006,9,23,0
"31679",2006,9,24,0
"31680",2006,9,25,0
"31681",2006,9,26,0
"31682",2006,9,27,0
"31683",2006,9,28,7.60000011324883
"31684",2006,9,29,0
"31685",2006,9,30,0
"31686",2006,10,1,12.900000192225
"31687",2006,10,2,5.6000000834465
"31688",2006,10,3,5.90000008791685
"31689",2006,10,4,1.50000002235174
"31690",2006,10,5,0
"31691",2006,10,6,0
"31692",2006,10,7,0
"31693",2006,10,8,0
"31694",2006,10,9,0
"31695",2006,10,10,0
"31696",2006,10,11,0
"31697",2006,10,12,0
"31698",2006,10,13,0
"31699",2006,10,14,0
"31700",2006,10,15,2.20000003278255
"31701",2006,10,16,0
"31702",2006,10,17,0
"31703",2006,10,18,0
"31704",2006,10,19,0
"31705",2006,10,20,0
"31706",2006,10,21,0
"31707",2006,10,22,0
"31708",2006,10,23,0
"31709",2006,10,24,0
"31710",2006,10,25,1.30000001937151
"31711",2006,10,26,0
"31712",2006,10,27,0
"31713",2006,10,28,1.40000002086163
"31714",2006,10,29,7.30000010877848
"31715",2006,10,30,0
"31716",2006,10,31,1.20000001788139
"31717",2006,11,1,3.40000005066395
"31718",2006,11,2,0
"31719",2006,11,3,0
"31720",2006,11,4,7.60000011324883
"31721",2006,11,5,13.0000001937151
"31722",2006,11,6,5.90000008791685
"31723",2006,11,7,0
"31724",2006,11,8,0
"31725",2006,11,9,0
"31726",2006,11,10,0
"31727",2006,11,11,1.80000002682209
"31728",2006,11,12,2.20000003278255
"31729",2006,11,13,5.20000007748604
"31730",2006,11,14,0
"31731",2006,11,15,0
"31732",2006,11,16,0
"31733",2006,11,17,0
"31734",2006,11,18,0
"31735",2006,11,19,0
"31736",2006,11,20,0
"31737",2006,11,21,0
"31738",2006,11,22,3.50000005215406
"31739",2006,11,23,0
"31740",2006,11,24,0
"31741",2006,11,25,0
"31742",2006,11,26,0
"31743",2006,11,27,0
"31744",2006,11,28,0
"31745",2006,11,29,0
"31746",2006,11,30,0
"31747",2006,12,1,0
"31748",2006,12,2,0
"31749",2006,12,3,0
"31750",2006,12,4,0
"31751",2006,12,5,0
"31752",2006,12,6,1.20000001788139
"31753",2006,12,7,0.700000010430813
"31754",2006,12,8,0
"31755",2006,12,9,1.30000001937151
"31756",2006,12,10,0.900000013411045
"31757",2006,12,11,0
"31758",2006,12,12,8.30000012367964
"31759",2006,12,13,2.70000004023314
"31760",2006,12,14,1.30000001937151
"31761",2006,12,15,0
"31762",2006,12,16,0
"31763",2006,12,17,0
"31764",2006,12,18,0
"31765",2006,12,19,0
"31766",2006,12,20,5.80000008642673
"31767",2006,12,21,0
"31768",2006,12,22,0
"31769",2006,12,23,0
"31770",2006,12,24,0
"31771",2006,12,25,0
"31772",2006,12,26,0
"31773",2006,12,27,0
"31774",2006,12,28,0
"31775",2006,12,29,0
"31776",2006,12,30,1.20000001788139
"31777",2006,12,31,0
"31778",2007,1,1,1.50000002235174
"31779",2007,1,2,0
"31780",2007,1,3,0
"31781",2007,1,4,2.90000004321337
"31782",2007,1,5,1.20000001788139
"31783",2007,1,6,2.5000000372529
"31784",2007,1,7,6.2000000923872
"31785",2007,1,8,0
"31786",2007,1,9,0
"31787",2007,1,10,0
"31788",2007,1,11,2.90000004321337
"31789",2007,1,12,3.60000005364418
"31790",2007,1,13,1.40000002086163
"31791",2007,1,14,0.800000011920929
"31792",2007,1,15,0
"31793",2007,1,16,0
"31794",2007,1,17,0
"31795",2007,1,18,9.9000001475215
"31796",2007,1,19,2.90000004321337
"31797",2007,1,20,3.40000005066395
"31798",2007,1,21,2.10000003129244
"31799",2007,1,22,0
"31800",2007,1,23,0
"31801",2007,1,24,6.00000008940697
"31802",2007,1,25,1.00000001490116
"31803",2007,1,26,1.20000001788139
"31804",2007,1,27,1.30000001937151
"31805",2007,1,28,11.7000001743436
"31806",2007,1,29,0
"31807",2007,1,30,1.00000001490116
"31808",2007,1,31,12.5000001862645
"31809",2007,2,1,0
"31810",2007,2,2,4.30000006407499
"31811",2007,2,3,0
"31812",2007,2,4,0.700000010430813
"31813",2007,2,5,0
"31814",2007,2,6,0.800000011920929
"31815",2007,2,7,1.00000001490116
"31816",2007,2,8,4.60000006854534
"31817",2007,2,9,2.20000003278255
"31818",2007,2,10,0
"31819",2007,2,11,0
"31820",2007,2,12,0
"31821",2007,2,13,0
"31822",2007,2,14,0
"31823",2007,2,15,5.00000007450581
"31824",2007,2,16,0
"31825",2007,2,17,0
"31826",2007,2,18,0
"31827",2007,2,19,0
"31828",2007,2,20,0
"31829",2007,2,21,0
"31830",2007,2,22,2.00000002980232
"31831",2007,2,23,0
"31832",2007,2,24,0
"31833",2007,2,25,0
"31834",2007,2,26,4.40000006556511
"31835",2007,2,27,1.00000001490116
"31836",2007,2,28,3.40000005066395
"31837",2007,3,1,2.70000004023314
"31838",2007,3,2,1.40000002086163
"31839",2007,3,3,0
"31840",2007,3,4,0
"31841",2007,3,5,1.80000002682209
"31842",2007,3,6,0
"31843",2007,3,7,0
"31844",2007,3,8,3.00000004470348
"31845",2007,3,9,0
"31846",2007,3,10,0
"31847",2007,3,11,0
"31848",2007,3,12,0
"31849",2007,3,13,0
"31850",2007,3,14,0
"31851",2007,3,15,0
"31852",2007,3,16,0
"31853",2007,3,17,2.40000003576279
"31854",2007,3,18,2.80000004172325
"31855",2007,3,19,4.60000006854534
"31856",2007,3,20,1.60000002384186
"31857",2007,3,21,5.40000008046627
"31858",2007,3,22,0
"31859",2007,3,23,2.60000003874302
"31860",2007,3,24,0
"31861",2007,3,25,0
"31862",2007,3,26,0
"31863",2007,3,27,0
"31864",2007,3,28,0
"31865",2007,3,29,0
"31866",2007,3,30,0
"31867",2007,3,31,0
"31868",2007,4,1,0
"31869",2007,4,2,0
"31870",2007,4,3,0
"31871",2007,4,4,0
"31872",2007,4,5,0
"31873",2007,4,6,0
"31874",2007,4,7,0
"31875",2007,4,8,4.90000007301569
"31876",2007,4,9,2.20000003278255
"31877",2007,4,10,1.60000002384186
"31878",2007,4,11,0
"31879",2007,4,12,0
"31880",2007,4,13,0
"31881",2007,4,14,0
"31882",2007,4,15,0
"31883",2007,4,16,0
"31884",2007,4,17,0
"31885",2007,4,18,4.00000005960464
"31886",2007,4,19,0.600000008940697
"31887",2007,4,20,0
"31888",2007,4,21,0
"31889",2007,4,22,0
"31890",2007,4,23,0
"31891",2007,4,24,0
"31892",2007,4,25,0
"31893",2007,4,26,0
"31894",2007,4,27,0
"31895",2007,4,28,1.70000002533197
"31896",2007,4,29,0
"31897",2007,4,30,0
"31898",2007,5,1,0
"31899",2007,5,2,0
"31900",2007,5,3,0
"31901",2007,5,4,0
"31902",2007,5,5,0
"31903",2007,5,6,7.30000010877848
"31904",2007,5,7,1.30000001937151
"31905",2007,5,8,0
"31906",2007,5,9,5.50000008195639
"31907",2007,5,10,3.80000005662441
"31908",2007,5,11,3.30000004917383
"31909",2007,5,12,2.00000002980232
"31910",2007,5,13,0
"31911",2007,5,14,0
"31912",2007,5,15,9.50000014156103
"31913",2007,5,16,3.00000004470348
"31914",2007,5,17,1.30000001937151
"31915",2007,5,18,0
"31916",2007,5,19,0
"31917",2007,5,20,0
"31918",2007,5,21,0
"31919",2007,5,22,0
"31920",2007,5,23,0
"31921",2007,5,24,0
"31922",2007,5,25,4.80000007152557
"31923",2007,5,26,1.60000002384186
"31924",2007,5,27,0
"31925",2007,5,28,1.60000002384186
"31926",2007,5,29,0
"31927",2007,5,30,0.900000013411045
"31928",2007,5,31,0
"31929",2007,6,1,0
"31930",2007,6,2,10.5000001564622
"31931",2007,6,3,3.50000005215406
"31932",2007,6,4,0
"31933",2007,6,5,0
"31934",2007,6,6,8.7000001296401
"31935",2007,6,7,0
"31936",2007,6,8,0
"31937",2007,6,9,23.1000003442168
"31938",2007,6,10,10.7000001594424
"31939",2007,6,11,0
"31940",2007,6,12,0
"31941",2007,6,13,15.0000002235174
"31942",2007,6,14,0
"31943",2007,6,15,0
"31944",2007,6,16,0
"31945",2007,6,17,0
"31946",2007,6,18,3.40000005066395
"31947",2007,6,19,12.3000001832843
"31948",2007,6,20,0
"31949",2007,6,21,11.200000166893
"31950",2007,6,22,0
"31951",2007,6,23,9.40000014007092
"31952",2007,6,24,0
"31953",2007,6,25,0
"31954",2007,6,26,11.200000166893
"31955",2007,6,27,0
"31956",2007,6,28,1.30000001937151
"31957",2007,6,29,0
"31958",2007,6,30,1.60000002384186
"31959",2007,7,1,0
"31960",2007,7,2,9.40000014007092
"31961",2007,7,3,0
"31962",2007,7,4,6.10000009089708
"31963",2007,7,5,3.90000005811453
"31964",2007,7,6,6.8000001013279
"31965",2007,7,7,2.40000003576279
"31966",2007,7,8,0
"31967",2007,7,9,3.1000000461936
"31968",2007,7,10,0
"31969",2007,7,11,0
"31970",2007,7,12,0
"31971",2007,7,13,0
"31972",2007,7,14,0
"31973",2007,7,15,0
"31974",2007,7,16,0
"31975",2007,7,17,0
"31976",2007,7,18,1.30000001937151
"31977",2007,7,19,0
"31978",2007,7,20,6.10000009089708
"31979",2007,7,21,0
"31980",2007,7,22,9.9000001475215
"31981",2007,7,23,0
"31982",2007,7,24,0
"31983",2007,7,25,2.80000004172325
"31984",2007,7,26,0
"31985",2007,7,27,10.2000001519918
"31986",2007,7,28,5.10000007599592
"31987",2007,7,29,2.40000003576279
"31988",2007,7,30,2.40000003576279
"31989",2007,7,31,0
"31990",2007,8,1,0
"31991",2007,8,2,0
"31992",2007,8,3,0
"31993",2007,8,4,0
"31994",2007,8,5,0
"31995",2007,8,6,0
"31996",2007,8,7,0
"31997",2007,8,8,0
"31998",2007,8,9,0
"31999",2007,8,10,12.0000001788139
"32000",2007,8,11,2.70000004023314
"32001",2007,8,12,20.8000003099442
"32002",2007,8,13,4.70000007003546
"32003",2007,8,14,0
"32004",2007,8,15,0
"32005",2007,8,16,3.80000005662441
"32006",2007,8,17,1.30000001937151
"32007",2007,8,18,0
"32008",2007,8,19,0
"32009",2007,8,20,1.10000001639128
"32010",2007,8,21,7.80000011622906
"32011",2007,8,22,0
"32012",2007,8,23,3.00000004470348
"32013",2007,8,24,0
"32014",2007,8,25,0
"32015",2007,8,26,0
"32016",2007,8,27,0
"32017",2007,8,28,0
"32018",2007,8,29,0
"32019",2007,8,30,0
"32020",2007,8,31,1.80000002682209
"32021",2007,9,1,0
"32022",2007,9,2,0
"32023",2007,9,3,2.30000003427267
"32024",2007,9,4,2.80000004172325
"32025",2007,9,5,15.6000002324581
"32026",2007,9,6,0
"32027",2007,9,7,0
"32028",2007,9,8,5.10000007599592
"32029",2007,9,9,10.300000153482
"32030",2007,9,10,4.60000006854534
"32031",2007,9,11,0
"32032",2007,9,12,0
"32033",2007,9,13,0
"32034",2007,9,14,0.700000010430813
"32035",2007,9,15,0
"32036",2007,9,16,0
"32037",2007,9,17,0
"32038",2007,9,18,9.00000013411045
"32039",2007,9,19,0
"32040",2007,9,20,0
"32041",2007,9,21,0
"32042",2007,9,22,0
"32043",2007,9,23,0
"32044",2007,9,24,0
"32045",2007,9,25,0
"32046",2007,9,26,0
"32047",2007,9,27,1.50000002235174
"32048",2007,9,28,3.90000005811453
"32049",2007,9,29,0
"32050",2007,9,30,0
"32051",2007,10,1,0
"32052",2007,10,2,3.00000004470348
"32053",2007,10,3,0
"32054",2007,10,4,0
"32055",2007,10,5,0
"32056",2007,10,6,4.40000006556511
"32057",2007,10,7,1.50000002235174
"32058",2007,10,8,0
"32059",2007,10,9,0
"32060",2007,10,10,0
"32061",2007,10,11,2.80000004172325
"32062",2007,10,12,1.90000002831221
"32063",2007,10,13,0
"32064",2007,10,14,0
"32065",2007,10,15,0
"32066",2007,10,16,0
"32067",2007,10,17,0
"32068",2007,10,18,6.00000008940697
"32069",2007,10,19,6.90000010281801
"32070",2007,10,20,0
"32071",2007,10,21,0
"32072",2007,10,22,0
"32073",2007,10,23,0
"32074",2007,10,24,0
"32075",2007,10,25,0
"32076",2007,10,26,0
"32077",2007,10,27,0
"32078",2007,10,28,0
"32079",2007,10,29,0
"32080",2007,10,30,2.20000003278255
"32081",2007,10,31,0
"32082",2007,11,1,0.600000008940697
"32083",2007,11,2,0
"32084",2007,11,3,0
"32085",2007,11,4,2.20000003278255
"32086",2007,11,5,0
"32087",2007,11,6,3.1000000461936
"32088",2007,11,7,7.80000011622906
"32089",2007,11,8,1.30000001937151
"32090",2007,11,9,3.1000000461936
"32091",2007,11,10,0
"32092",2007,11,11,0
"32093",2007,11,12,1.30000001937151
"32094",2007,11,13,2.60000003874302
"32095",2007,11,14,0
"32096",2007,11,15,0
"32097",2007,11,16,0
"32098",2007,11,17,0
"32099",2007,11,18,0
"32100",2007,11,19,0
"32101",2007,11,20,0
"32102",2007,11,21,0
"32103",2007,11,22,0
"32104",2007,11,23,0
"32105",2007,11,24,0
"32106",2007,11,25,0
"32107",2007,11,26,1.70000002533197
"32108",2007,11,27,3.20000004768372
"32109",2007,11,28,0
"32110",2007,11,29,0
"32111",2007,11,30,3.40000005066395
"32112",2007,12,1,3.60000005364418
"32113",2007,12,2,0
"32114",2007,12,3,3.30000004917383
"32115",2007,12,4,0
"32116",2007,12,5,0
"32117",2007,12,6,0
"32118",2007,12,7,3.00000004470348
"32119",2007,12,8,0
"32120",2007,12,9,0
"32121",2007,12,10,2.40000003576279
"32122",2007,12,11,0
"32123",2007,12,12,0
"32124",2007,12,13,0
"32125",2007,12,14,0
"32126",2007,12,15,0
"32127",2007,12,16,0
"32128",2007,12,17,0
"32129",2007,12,18,0
"32130",2007,12,19,0
"32131",2007,12,20,0
"32132",2007,12,21,0
"32133",2007,12,22,0
"32134",2007,12,23,0
"32135",2007,12,24,0
"32136",2007,12,25,0
"32137",2007,12,26,0
"32138",2007,12,27,0
"32139",2007,12,28,0
"32140",2007,12,29,0
"32141",2007,12,30,0
"32142",2007,12,31,0
"32143",2008,1,1,0
"32144",2008,1,2,0
"32145",2008,1,3,0
"32146",2008,1,4,0
"32147",2008,1,5,0
"32148",2008,1,6,4.60000006854534
"32149",2008,1,7,1.10000001639128
"32150",2008,1,8,0.900000013411045
"32151",2008,1,9,0
"32152",2008,1,10,0
"32153",2008,1,11,0
"32154",2008,1,12,0
"32155",2008,1,13,0
"32156",2008,1,14,0
"32157",2008,1,15,0
"32158",2008,1,16,0
"32159",2008,1,17,0
"32160",2008,1,18,0.800000011920929
"32161",2008,1,19,7.30000010877848
"32162",2008,1,20,8.30000012367964
"32163",2008,1,21,17.3000002577901
"32164",2008,1,22,9.00000013411045
"32165",2008,1,23,0
"32166",2008,1,24,3.7000000551343
"32167",2008,1,25,0
"32168",2008,1,26,2.90000004321337
"32169",2008,1,27,3.7000000551343
"32170",2008,1,28,0
"32171",2008,1,29,0
"32172",2008,1,30,3.00000004470348
"32173",2008,1,31,0
"32174",2008,2,1,0
"32175",2008,2,2,0
"32176",2008,2,3,0
"32177",2008,2,4,0
"32178",2008,2,5,0
"32179",2008,2,6,9.20000013709068
"32180",2008,2,7,2.70000004023314
"32181",2008,2,8,0
"32182",2008,2,9,0
"32183",2008,2,10,0
"32184",2008,2,11,0
"32185",2008,2,12,0
"32186",2008,2,13,0
"32187",2008,2,14,0
"32188",2008,2,15,0
"32189",2008,2,16,0
"32190",2008,2,17,1.50000002235174
"32191",2008,2,18,0
"32192",2008,2,19,0
"32193",2008,2,20,0
"32194",2008,2,21,0
"32195",2008,2,22,3.40000005066395
"32196",2008,2,23,0
"32197",2008,2,24,0
"32198",2008,2,25,1.40000002086163
"32199",2008,2,26,3.30000004917383
"32200",2008,2,27,0
"32201",2008,2,28,0
"32202",2008,2,29,3.1000000461936
"32203",2008,3,1,8.00000011920929
"32204",2008,3,2,1.60000002384186
"32205",2008,3,3,0
"32206",2008,3,4,1.10000001639128
"32207",2008,3,5,0
"32208",2008,3,6,0
"32209",2008,3,7,0
"32210",2008,3,8,0
"32211",2008,3,9,0
"32212",2008,3,10,0
"32213",2008,3,11,0
"32214",2008,3,12,3.1000000461936
"32215",2008,3,13,3.1000000461936
"32216",2008,3,14,4.60000006854534
"32217",2008,3,15,0.800000011920929
"32218",2008,3,16,3.7000000551343
"32219",2008,3,17,1.90000002831221
"32220",2008,3,18,1.90000002831221
"32221",2008,3,19,0
"32222",2008,3,20,0
"32223",2008,3,21,2.10000003129244
"32224",2008,3,22,0
"32225",2008,3,23,0
"32226",2008,3,24,1.70000002533197
"32227",2008,3,25,0
"32228",2008,3,26,1.80000002682209
"32229",2008,3,27,0
"32230",2008,3,28,0
"32231",2008,3,29,3.50000005215406
"32232",2008,3,30,0
"32233",2008,3,31,0
"32234",2008,4,1,0
"32235",2008,4,2,1.40000002086163
"32236",2008,4,3,0
"32237",2008,4,4,0
"32238",2008,4,5,0
"32239",2008,4,6,0
"32240",2008,4,7,3.80000005662441
"32241",2008,4,8,0.600000008940697
"32242",2008,4,9,1.00000001490116
"32243",2008,4,10,1.00000001490116
"32244",2008,4,11,0
"32245",2008,4,12,1.60000002384186
"32246",2008,4,13,0
"32247",2008,4,14,0
"32248",2008,4,15,0
"32249",2008,4,16,5.10000007599592
"32250",2008,4,17,1.20000001788139
"32251",2008,4,18,0
"32252",2008,4,19,5.50000008195639
"32253",2008,4,20,1.60000002384186
"32254",2008,4,21,0
"32255",2008,4,22,0
"32256",2008,4,23,0
"32257",2008,4,24,0
"32258",2008,4,25,0
"32259",2008,4,26,0
"32260",2008,4,27,0
"32261",2008,4,28,0
"32262",2008,4,29,0.900000013411045
"32263",2008,4,30,5.20000007748604
"32264",2008,5,1,7.60000011324883
"32265",2008,5,2,0
"32266",2008,5,3,1.80000002682209
"32267",2008,5,4,2.20000003278255
"32268",2008,5,5,2.30000003427267
"32269",2008,5,6,0
"32270",2008,5,7,0
"32271",2008,5,8,0
"32272",2008,5,9,0
"32273",2008,5,10,1.20000001788139
"32274",2008,5,11,0
"32275",2008,5,12,0
"32276",2008,5,13,0
"32277",2008,5,14,0
"32278",2008,5,15,0
"32279",2008,5,16,0
"32280",2008,5,17,2.10000003129244
"32281",2008,5,18,5.30000007897615
"32282",2008,5,19,0
"32283",2008,5,20,4.00000005960464
"32284",2008,5,21,6.70000009983778
"32285",2008,5,22,0
"32286",2008,5,23,0
"32287",2008,5,24,0
"32288",2008,5,25,0
"32289",2008,5,26,0
"32290",2008,5,27,0
"32291",2008,5,28,0
"32292",2008,5,29,0
"32293",2008,5,30,0
"32294",2008,5,31,0
"32295",2008,6,1,0
"32296",2008,6,2,0
"32297",2008,6,3,0
"32298",2008,6,4,0
"32299",2008,6,5,0
"32300",2008,6,6,0
"32301",2008,6,7,0
"32302",2008,6,8,0
"32303",2008,6,9,0
"32304",2008,6,10,0
"32305",2008,6,11,0
"32306",2008,6,12,0
"32307",2008,6,13,5.90000008791685
"32308",2008,6,14,0
"32309",2008,6,15,0
"32310",2008,6,16,4.30000006407499
"32311",2008,6,17,0
"32312",2008,6,18,0
"32313",2008,6,19,0
"32314",2008,6,20,0
"32315",2008,6,21,0
"32316",2008,6,22,2.5000000372529
"32317",2008,6,23,0
"32318",2008,6,24,0
"32319",2008,6,25,0
"32320",2008,6,26,0
"32321",2008,6,27,6.30000009387732
"32322",2008,6,28,1.70000002533197
"32323",2008,6,29,0
"32324",2008,6,30,0
"32325",2008,7,1,0
"32326",2008,7,2,0
"32327",2008,7,3,0
"32328",2008,7,4,10.0000001490116
"32329",2008,7,5,3.00000004470348
"32330",2008,7,6,0
"32331",2008,7,7,9.3000001385808
"32332",2008,7,8,0
"32333",2008,7,9,2.10000003129244
"32334",2008,7,10,0
"32335",2008,7,11,6.40000009536743
"32336",2008,7,12,8.7000001296401
"32337",2008,7,13,23.3000003471971
"32338",2008,7,14,0
"32339",2008,7,15,0
"32340",2008,7,16,0
"32341",2008,7,17,0
"32342",2008,7,18,0
"32343",2008,7,19,3.00000004470348
"32344",2008,7,20,0
"32345",2008,7,21,10.4000001549721
"32346",2008,7,22,0
"32347",2008,7,23,1.50000002235174
"32348",2008,7,24,1.80000002682209
"32349",2008,7,25,1.70000002533197
"32350",2008,7,26,0
"32351",2008,7,27,0
"32352",2008,7,28,0
"32353",2008,7,29,0
"32354",2008,7,30,0
"32355",2008,7,31,0
"32356",2008,8,1,0
